projectId,designId,designName,panelIndex,month,hour,power
524,763,customFit,0,12,2,0
524,763,customFit,0,12,3,0
524,763,customFit,0,12,4,0
524,763,customFit,0,12,5,0.00978492914784
524,763,customFit,0,12,6,0.02837224279824
524,763,customFit,0,12,7,0.07049673418832
524,763,customFit,0,12,8,0.11935385108592
524,763,customFit,0,12,9,0.16891326793616
524,763,customFit,0,12,10,0.21378618317936
524,763,customFit,0,12,11,0.25170362773776
524,763,customFit,0,12,12,0.27608491599744
524,763,customFit,0,12,13,0.28352659434176
524,763,customFit,0,12,14,0.26897075253488
524,763,customFit,0,12,15,0.24011905496128
524,763,customFit,0,12,16,0.19471603831152
524,763,customFit,0,12,17,0.13540545673424
524,763,customFit,0,12,18,0.06925420350288
524,763,customFit,0,12,19,0
524,763,customFit,0,12,20,0
524,763,customFit,0,12,21,0
524,763,customFit,0,12,22,0
524,763,customFit,0,12,23,0
524,763,customFit,1,1,0,0
524,763,customFit,1,1,1,0
524,763,customFit,1,1,2,0
524,763,customFit,1,1,3,0
524,763,customFit,1,1,4,0
524,763,customFit,1,1,5,0.015356560802
524,763,customFit,1,1,6,0.072455075726
524,763,customFit,1,1,7,0.13254895478
524,763,customFit,1,1,8,0.18957545002
524,763,customFit,1,1,9,0.236345687534
524,763,customFit,1,1,10,0.269464921308
524,763,customFit,1,1,11,0.282009440812
524,763,customFit,1,1,12,0.27450957281
524,763,customFit,1,1,13,0.244657413792
524,763,customFit,1,1,14,0.196315837718
524,763,customFit,1,1,15,0.138238509816
524,763,customFit,1,1,16,0.075823632764
524,763,customFit,1,1,17,0.028392123606
524,763,customFit,1,1,18,0.013300726186
524,763,customFit,1,1,19,0
524,763,customFit,1,1,20,0
524,763,customFit,1,1,21,0
524,763,customFit,1,1,22,0
524,763,customFit,1,1,23,0
524,763,customFit,1,2,0,0
524,763,customFit,1,2,1,0
524,763,customFit,1,2,2,0
524,763,customFit,1,2,3,0
524,763,customFit,1,2,4,0
524,763,customFit,1,2,5,0
524,763,customFit,1,2,6,0.0518409256992
524,763,customFit,1,2,7,0.1139783330862
524,763,customFit,1,2,8,0.1748056446906
524,763,customFit,1,2,9,0.223922509338
524,763,customFit,1,2,10,0.2583569194602
524,763,customFit,1,2,11,0.2738602779924
524,763,customFit,1,2,12,0.2677520820546
524,763,customFit,1,2,13,0.2381526290022
524,763,customFit,1,2,14,0.1888112722386
524,763,customFit,1,2,15,0.1303796600832
524,763,customFit,1,2,16,0.0683628753258
524,763,customFit,1,2,17,0.025448024217
524,763,customFit,1,2,18,0.0080884174404
524,763,customFit,1,2,19,0
524,763,customFit,1,2,20,0
524,763,customFit,1,2,21,0
524,763,customFit,1,2,22,0
524,763,customFit,1,2,23,0
524,763,customFit,1,3,0,0
524,763,customFit,1,3,1,0
524,763,customFit,1,3,2,0
524,763,customFit,1,3,3,0
524,763,customFit,1,3,4,0
524,763,customFit,1,3,5,0
524,763,customFit,1,3,6,0.0293677303194
524,763,customFit,1,3,7,0.09170103379756
524,763,customFit,1,3,8,0.15148473812076
524,763,customFit,1,3,9,0.19704276121728
524,763,customFit,1,3,10,0.22628876001204
524,763,customFit,1,3,11,0.23608138488308
524,763,customFit,1,3,12,0.2261839356436
524,763,customFit,1,3,13,0.19756350162824
524,763,customFit,1,3,14,0.15187360271336
524,763,customFit,1,3,15,0.0977064556798
524,763,customFit,1,3,16,0.04278863091096
524,763,customFit,1,3,17,0.01467203015036
524,763,customFit,1,3,18,0.0010313365282
524,763,customFit,1,3,19,0
524,763,customFit,1,3,20,0
524,763,customFit,1,3,21,0
524,763,customFit,1,3,22,0
524,763,customFit,1,3,23,0
524,763,customFit,1,4,0,0
524,763,customFit,1,4,1,0
524,763,customFit,1,4,2,0
524,763,customFit,1,4,3,0
524,763,customFit,1,4,4,0
524,763,customFit,1,4,5,0
524,763,customFit,1,4,6,0.00050332514584
524,763,customFit,1,4,7,0.06785707185774
524,763,customFit,1,4,8,0.12621218116496
524,763,customFit,1,4,9,0.16993345194144
524,763,customFit,1,4,10,0.19397743019204
524,763,customFit,1,4,11,0.19879982922448
524,763,customFit,1,4,12,0.18433943381832
524,763,customFit,1,4,13,0.15489491278668
524,763,customFit,1,4,14,0.11112603017208
524,763,customFit,1,4,15,0.06266398065708
524,763,customFit,1,4,16,0.018874692969
524,763,customFit,1,4,17,0.00351307348414
524,763,customFit,1,4,18,0
524,763,customFit,1,4,19,0
524,763,customFit,1,4,20,0
524,763,customFit,1,4,21,0
524,763,customFit,1,4,22,0
524,763,customFit,1,4,23,0
524,763,customFit,1,5,0,0
524,763,customFit,1,5,1,0
524,763,customFit,1,5,2,0
524,763,customFit,1,5,3,0
524,763,customFit,1,5,4,0
524,763,customFit,1,5,5,0
524,763,customFit,1,5,6,0
524,763,customFit,1,5,7,0.0472628440592
524,763,customFit,1,5,8,0.100570141441
524,763,customFit,1,5,9,0.1419080552659
524,763,customFit,1,5,10,0.16711376711568
524,763,customFit,1,5,11,0.17097607034046
524,763,customFit,1,5,12,0.15542782402532
524,763,customFit,1,5,13,0.1256016910764
524,763,customFit,1,5,14,0.0837856848983
524,763,customFit,1,5,15,0.04005389436202
524,763,customFit,1,5,16,0.0095789217909
524,763,customFit,1,5,17,0
524,763,customFit,1,5,18,0
524,763,customFit,1,5,19,0
524,763,customFit,1,5,20,0
524,763,customFit,1,5,21,0
524,763,customFit,1,5,22,0
524,763,customFit,1,5,23,0
524,763,customFit,1,6,0,0
524,763,customFit,1,6,1,0
524,763,customFit,1,6,2,0
524,763,customFit,1,6,3,0
524,763,customFit,1,6,4,0
524,763,customFit,1,6,5,0
524,763,customFit,1,6,6,0
524,763,customFit,1,6,7,0.01493514142428
524,763,customFit,1,6,8,0.0840404631605
524,763,customFit,1,6,9,0.12761340937422
524,763,customFit,1,6,10,0.15177828817382
524,763,customFit,1,6,11,0.1576083248355
524,763,customFit,1,6,12,0.14480578589554
524,763,customFit,1,6,13,0.11491819296188
524,763,customFit,1,6,14,0.07530579421904
524,763,customFit,1,6,15,0.03417703202144
524,763,customFit,1,6,16,0.00630779501044
524,763,customFit,1,6,17,0
524,763,customFit,1,6,18,0
524,763,customFit,1,6,19,0
524,763,customFit,1,6,20,0
524,763,customFit,1,6,21,0
524,763,customFit,1,6,22,0
524,763,customFit,1,6,23,0
524,763,customFit,1,7,0,0
524,763,customFit,1,7,1,0
524,763,customFit,1,7,2,0
524,763,customFit,1,7,3,0
524,763,customFit,1,7,4,0
524,763,customFit,1,7,5,0
524,763,customFit,1,7,6,0
524,763,customFit,1,7,7,0.01931799875566
524,763,customFit,1,7,8,0.08214569074316
524,763,customFit,1,7,9,0.1247194680116
524,763,customFit,1,7,10,0.15352834790722
524,763,customFit,1,7,11,0.16064130922906
524,763,customFit,1,7,12,0.1483426801989
524,763,customFit,1,7,13,0.1203691919595
524,763,customFit,1,7,14,0.08240566739966
524,763,customFit,1,7,15,0.04048356495018
524,763,customFit,1,7,16,0.00949088113996
524,763,customFit,1,7,17,0
524,763,customFit,1,7,18,0
524,763,customFit,1,7,19,0
524,763,customFit,1,7,20,0
524,763,customFit,1,7,21,0
524,763,customFit,1,7,22,0
524,763,customFit,1,7,23,0
524,763,customFit,1,8,0,0
524,763,customFit,1,8,1,0
524,763,customFit,1,8,2,0
524,763,customFit,1,8,3,0
524,763,customFit,1,8,4,0
524,763,customFit,1,8,5,0
524,763,customFit,1,8,6,0
524,763,customFit,1,8,7,0.06369878586324
524,763,customFit,1,8,8,0.11670252685938
524,763,customFit,1,8,9,0.16398606557652
524,763,customFit,1,8,10,0.19043766763032
524,763,customFit,1,8,11,0.19469835163086
524,763,customFit,1,8,12,0.17953461540762
524,763,customFit,1,8,13,0.14664865248726
524,763,customFit,1,8,14,0.10275910045566
524,763,customFit,1,8,15,0.05604411517716
524,763,customFit,1,8,16,0.01553814946332
524,763,customFit,1,8,17,0.00189633372522
524,763,customFit,1,8,18,0
524,763,customFit,1,8,19,0
524,763,customFit,1,8,20,0
524,763,customFit,1,8,21,0
524,763,customFit,1,8,22,0
524,763,customFit,1,8,23,0
524,763,customFit,1,9,0,0
524,763,customFit,1,9,1,0
524,763,customFit,1,9,2,0
524,763,customFit,1,9,3,0
524,763,customFit,1,9,4,0
524,763,customFit,1,9,5,0
524,763,customFit,1,9,6,0.0328891311716
524,763,customFit,1,9,7,0.1038078326626
524,763,customFit,1,9,8,0.1597995561844
524,763,customFit,1,9,9,0.2022436125776
524,763,customFit,1,9,10,0.2252286696682
524,763,customFit,1,9,11,0.2254568263486
524,763,customFit,1,9,12,0.2065924171828
524,763,customFit,1,9,13,0.1718538341322
524,763,customFit,1,9,14,0.1239547589258
524,763,customFit,1,9,15,0.0724985136568
524,763,customFit,1,9,16,0.0235174226782
524,763,customFit,1,9,17,0.006879269606
524,763,customFit,1,9,18,0
524,763,customFit,1,9,19,0
524,763,customFit,1,9,20,0
524,763,customFit,1,9,21,0
524,763,customFit,1,9,22,0
524,763,customFit,1,9,23,0
524,763,customFit,1,10,0,0
524,763,customFit,1,10,1,0
524,763,customFit,1,10,2,0
524,763,customFit,1,10,3,0
524,763,customFit,1,10,4,0
524,763,customFit,1,10,5,0.008095219902
524,763,customFit,1,10,6,0.0742095981396
524,763,customFit,1,10,7,0.1385443942806
524,763,customFit,1,10,8,0.1923178317984
524,763,customFit,1,10,9,0.2303243768826
524,763,customFit,1,10,10,0.248509588173
524,763,customFit,1,10,11,0.2511635906472
524,763,customFit,1,10,12,0.2311543931004
524,763,customFit,1,10,13,0.1943809173768
524,763,customFit,1,10,14,0.1447097410836
524,763,customFit,1,10,15,0.0891806314014
524,763,customFit,1,10,16,0.034157046
524,763,customFit,1,10,17,0.0143254650924
524,763,customFit,1,10,18,0.0002288522082
524,763,customFit,1,10,19,0
524,763,customFit,1,10,20,0
524,763,customFit,1,10,21,0
524,763,customFit,1,10,22,0
524,763,customFit,1,10,23,0
524,763,customFit,1,11,0,0
524,763,customFit,1,11,1,0
524,763,customFit,1,11,2,0
524,763,customFit,1,11,3,0
524,763,customFit,1,11,4,0
524,763,customFit,1,11,5,0.0394364964224
524,763,customFit,1,11,6,0.0979057744544
524,763,customFit,1,11,7,0.1596591536672
524,763,customFit,1,11,8,0.212358235232
524,763,customFit,1,11,9,0.2511638295584
524,763,customFit,1,11,10,0.2718915211232
524,763,customFit,1,11,11,0.2770308154944
524,763,customFit,1,11,12,0.2581549068384
524,763,customFit,1,11,13,0.2209589654272
524,763,customFit,1,11,14,0.1680893697824
524,763,customFit,1,11,15,0.10904375416
524,763,customFit,1,11,16,0.0501106778304
524,763,customFit,1,11,17,0.021859905056
524,763,customFit,1,11,18,0.0052245514112
524,763,customFit,1,11,19,0
524,763,customFit,1,11,20,0
524,763,customFit,1,11,21,0
524,763,customFit,1,11,22,0
524,763,customFit,1,11,23,0
524,763,customFit,1,12,0,0
524,763,customFit,1,12,1,0
524,763,customFit,1,12,2,0
524,763,customFit,1,12,3,0
524,763,customFit,1,12,4,0
524,763,customFit,1,12,5,0.03753928304544
524,763,customFit,1,12,6,0.09489152821632
524,763,customFit,1,12,7,0.15757179898944
524,763,customFit,1,12,8,0.21379968894768
524,763,customFit,1,12,9,0.25793991625952
524,763,customFit,1,12,10,0.28444498658752
524,763,customFit,1,12,11,0.29422991573536
524,763,customFit,1,12,12,0.28080518202528
524,763,customFit,1,12,13,0.2460075699488
524,763,customFit,1,12,14,0.19233564664512
524,763,customFit,1,12,15,0.13150566613184
524,763,customFit,1,12,16,0.06900772323104
524,763,customFit,1,12,17,0.02808862166352
524,763,customFit,1,12,18,0.01214168571968
524,763,customFit,1,12,19,0
524,763,customFit,1,12,20,0
524,763,customFit,1,12,21,0
524,763,customFit,1,12,22,0
524,763,customFit,1,12,23,0
524,763,customFit,2,1,0,0
524,763,customFit,2,1,1,0
524,763,customFit,2,1,2,0
524,763,customFit,2,1,3,0
524,763,customFit,2,1,4,0
524,763,customFit,2,1,5,0.004334275528
524,763,customFit,2,1,6,0.021357109928
524,763,customFit,2,1,7,0.058306481442
524,763,customFit,2,1,8,0.115228220778
524,763,customFit,2,1,9,0.172758853806
524,763,customFit,2,1,10,0.225329949504
524,763,customFit,2,1,11,0.264767273738
524,763,customFit,2,1,12,0.288121293086
524,763,customFit,2,1,13,0.289280155274
524,763,customFit,2,1,14,0.266332065054
524,763,customFit,2,1,15,0.226446254606
524,763,customFit,2,1,16,0.169256078266
524,763,customFit,2,1,17,0.103325331186
524,763,customFit,2,1,18,0.039908725802
524,763,customFit,2,1,19,0
524,763,customFit,2,1,20,0
524,763,customFit,2,1,21,0
524,763,customFit,2,1,22,0
524,763,customFit,2,1,23,0
524,763,customFit,2,2,0,0
524,763,customFit,2,2,1,0
524,763,customFit,2,2,2,0
524,763,customFit,2,2,3,0
524,763,customFit,2,2,4,0
524,763,customFit,2,2,5,0
524,763,customFit,2,2,6,0.0130641009114
524,763,customFit,2,2,7,0.043977000375
524,763,customFit,2,2,8,0.101490540294
524,763,customFit,2,2,9,0.1608234715428
524,763,customFit,2,2,10,0.2148289033176
524,763,customFit,2,2,11,0.2571406412784
524,763,customFit,2,2,12,0.282223446978
524,763,customFit,2,2,13,0.2838451512204
524,763,customFit,2,2,14,0.259120862781
524,763,customFit,2,2,15,0.2174926530546
524,763,customFit,2,2,16,0.159757971648
524,763,customFit,2,2,17,0.0921422865
524,763,customFit,2,2,18,0.0297736857396
524,763,customFit,2,2,19,0
524,763,customFit,2,2,20,0
524,763,customFit,2,2,21,0
524,763,customFit,2,2,22,0
524,763,customFit,2,2,23,0
524,763,customFit,2,3,0,0
524,763,customFit,2,3,1,0
524,763,customFit,2,3,2,0
524,763,customFit,2,3,3,0
524,763,customFit,2,3,4,0
524,763,customFit,2,3,5,0
524,763,customFit,2,3,6,0.005325754203
524,763,customFit,2,3,7,0.03161300066276
524,763,customFit,2,3,8,0.08614872370148
524,763,customFit,2,3,9,0.14222976081688
524,763,customFit,2,3,10,0.19122669948448
524,763,customFit,2,3,11,0.22677230467936
524,763,customFit,2,3,12,0.2448663432446
524,763,customFit,2,3,13,0.24334131775536
524,763,customFit,2,3,14,0.21854866390368
524,763,customFit,2,3,15,0.17601702176696
524,763,customFit,2,3,16,0.12065284807444
524,763,customFit,2,3,17,0.05786305137888
524,763,customFit,2,3,18,0.00212353881872
524,763,customFit,2,3,19,0
524,763,customFit,2,3,20,0
524,763,customFit,2,3,21,0
524,763,customFit,2,3,22,0
524,763,customFit,2,3,23,0
524,763,customFit,2,4,0,0
524,763,customFit,2,4,1,0
524,763,customFit,2,4,2,0
524,763,customFit,2,4,3,0
524,763,customFit,2,4,4,0
524,763,customFit,2,4,5,0
524,763,customFit,2,4,6,0.00048972176352
524,763,customFit,2,4,7,0.02116346204434
524,763,customFit,2,4,8,0.07141435633442
524,763,customFit,2,4,9,0.12416827297138
524,763,customFit,2,4,10,0.1681548097031
524,763,customFit,2,4,11,0.19770475694772
524,763,customFit,2,4,12,0.20851264420096
524,763,customFit,2,4,13,0.20181637925394
524,763,customFit,2,4,14,0.17340571527862
524,763,customFit,2,4,15,0.1313066478438
524,763,customFit,2,4,16,0.077879363782
524,763,customFit,2,4,17,0.01616421904174
524,763,customFit,2,4,18,0
524,763,customFit,2,4,19,0
524,763,customFit,2,4,20,0
524,763,customFit,2,4,21,0
524,763,customFit,2,4,22,0
524,763,customFit,2,4,23,0
524,763,customFit,2,5,0,0
524,763,customFit,2,5,1,0
524,763,customFit,2,5,2,0
524,763,customFit,2,5,3,0
524,763,customFit,2,5,4,0
524,763,customFit,2,5,5,0
524,763,customFit,2,5,6,0
524,763,customFit,2,5,7,0.01043607308128
524,763,customFit,2,5,8,0.055322115156
524,763,customFit,2,5,9,0.10390312813188
524,763,customFit,2,5,10,0.14684606628538
524,763,customFit,2,5,11,0.17436028121204
524,763,customFit,2,5,12,0.1825800547417
524,763,customFit,2,5,13,0.17275184193806
524,763,customFit,2,5,14,0.14228028431232
524,763,customFit,2,5,15,0.09929978175964
524,763,customFit,2,5,16,0.04818146436642
524,763,customFit,2,5,17,0
524,763,customFit,2,5,18,0
524,763,customFit,2,5,19,0
524,763,customFit,2,5,20,0
524,763,customFit,2,5,21,0
524,763,customFit,2,5,22,0
524,763,customFit,2,5,23,0
524,763,customFit,2,6,0,0
524,763,customFit,2,6,1,0
524,763,customFit,2,6,2,0
524,763,customFit,2,6,3,0
524,763,customFit,2,6,4,0
524,763,customFit,2,6,5,0
524,763,customFit,2,6,6,0
524,763,customFit,2,6,7,0.0039120792326
524,763,customFit,2,6,8,0.04360064234988
524,763,customFit,2,6,9,0.09140417336204
524,763,customFit,2,6,10,0.13239791689586
524,763,customFit,2,6,11,0.16077260839178
524,763,customFit,2,6,12,0.1714217727453
524,763,customFit,2,6,13,0.1604298687068
524,763,customFit,2,6,14,0.13103042017296
524,763,customFit,2,6,15,0.08989819595834
524,763,customFit,2,6,16,0.04113568623164
524,763,customFit,2,6,17,0
524,763,customFit,2,6,18,0
524,763,customFit,2,6,19,0
524,763,customFit,2,6,20,0
524,763,customFit,2,6,21,0
524,763,customFit,2,6,22,0
524,763,customFit,2,6,23,0
524,763,customFit,2,7,0,0
524,763,customFit,2,7,1,0
524,763,customFit,2,7,2,0
524,763,customFit,2,7,3,0
524,763,customFit,2,7,4,0
524,763,customFit,2,7,5,0
524,763,customFit,2,7,6,0
524,763,customFit,2,7,7,0.0038649862933
524,763,customFit,2,7,8,0.04208502115422
524,763,customFit,2,7,9,0.08828460619198
524,763,customFit,2,7,10,0.13192602092978
524,763,customFit,2,7,11,0.16112659898786
524,763,customFit,2,7,12,0.171931228832
524,763,customFit,2,7,13,0.16357037955896
524,763,customFit,2,7,14,0.13775643074622
524,763,customFit,2,7,15,0.09642707507356
